Document date,TotalCollection,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_median_3,rolling_mean_7,rolling_std_7,ewm_3,ewm_7,diff_1,diff_7,Date,dayofweek,month,day,is_weekend,is_monday,is_friday,is_holiday,is_before_holiday,is_after_holiday
2023-08-13,3.567470492E7,1.0391336014E8,1.7547497976899998E9,1.2215549294400005E9,1.645383357E7,6.314459542499999E8,9.734078138333734E8,1.7547497976899998E9,3.567470492E7,1.0391336014E8,9.89216619757143E8,6.81972494076739E8,4.058785480478815E8,7.376046107135662E8,-6.823865522E7,1.922087135E7,2023-08-13T00:00:00.000Z,6,8,13,1,0,0,0,0,0
2023-08-14,2.1033657695199997E9,3.567470492E7,1.0391336014E8,1.7547497976899998E9,1.65176589816E9,7.476512781933333E8,1.1745788458044872E9,2.1033657695199997E9,3.567470492E7,1.0391336014E8,1.0537308870942858E9,7.706859545061462E8,1.2546221587839406E9,1.0790449004151745E9,2.0676910645999997E9,4.5159987135999966E8,2023-08-14T00:00:00.000Z,0,8,14,0,1,0,0,0,0
2023-08-15,1.3282617327000003E8,2.1033657695199997E9,3.567470492E7,1.0391336014E8,1.1145088287300003E9,7.572888825699998E8,1.1667484052427044E9,2.1033657695199997E9,3.567470492E7,1.3282617327000003E8,9.134905077428572E8,8.436469471475401E8,6.937241660269703E8,8.424902186288809E8,-1.9705395962499998E9,-9.816826554600003E8,2023-08-15T00:00:00.000Z,1,8,15,0,0,0,0,0,0
2023-08-16,1.3893729236299996E9,1.3282617327000003E8,2.1033657695199997E9,3.567470492E7,1.04234881922E9,1.2085216221399996E9,9.976407018737997E8,2.1033657695199997E9,1.3282617327000003E8,1.3893729236299996E9,9.630653798014286E8,8.624670971815546E8,1.041548544828485E9,9.792108948791605E8,1.2565467503599997E9,3.470241044099996E8,2023-08-16T00:00:00.000Z,2,8,16,0,0,0,0,0,0
2023-08-17,1.59173612031E9,1.3893729236299996E9,1.3282617327000003E8,2.1033657695199997E9,1.2215549294400005E9,1.0379784057366666E9,7.90387967264925E8,1.59173612031E9,1.3282617327000003E8,1.3893729236299996E9,1.0159484070685713E9,8.918081550996403E8,1.3166423325692425E9,1.1323422012368703E9,2.023631966800003E8,3.701811908699994E8,2023-08-17T00:00:00.000Z,3,8,17,0,0,0,0,0,0
2023-08-18,1.5614589447399998E9,1.59173612031E9,1.3893729236299996E9,1.3282617327000003E8,1.7547497976899998E9,1.5141893295599997E9,1.0914911008379555E8,1.59173612031E9,1.3893729236299996E9,1.5614589447399998E9,9.883354280757141E8,8.677891092385042E8,1.4390506386546211E9,1.2396213871126528E9,-3.027717557000017E7,-1.9329085295000005E8,2023-08-18T00:00:00.000Z,4,8,18,0,0,1,0,0,0
2023-08-19,5.1463887623E8,1.5614589447399998E9,1.59173612031E9,1.3893729236299996E9,1.0391336014E8,1.22261131376E9,6.133089809115394E8,1.59173612031E9,5.1463887623E8,1.5614589447399998E9,1.047010501802857E9,8.099829532895917E8,9.768447574423106E8,1.0583757593919896E9,-1.0468200685099998E9,4.1072551609000003E8,2023-08-19T00:00:00.000Z,5,8,19,1,0,0,0,0,0
2023-08-20,5.616833242000002E7,5.1463887623E8,1.5614589447399998E9,1.59173612031E9,3.567470492E7,7.107553844633332E8,7.715706192474595E8,1.5614589447399998E9,5.616833242000002E7,5.1463887623E8,1.0499381628742856E9,8.057442129168093E8,5.165065449311553E8,8.078239026489922E8,-4.5847054381E8,2.0493627500000015E7,2023-08-20T00:00:00.000Z,6,8,20,1,0,0,0,0,0
2023-08-21,2.2591642343599997E9,5.616833242000002E7,5.1463887623E8,1.5614589447399998E9,2.1033657695199997E9,9.433238143366666E8,1.1623793778757203E9,2.2591642343599997E9,5.616833242000002E7,5.1463887623E8,1.072195086422857E9,8.41070032249604E8,1.3878353896455774E9,1.170658985576744E9,2.2029959019399996E9,1.557984648399999E8,2023-08-21T00:00:00.000Z,0,8,21,0,1,0,0,0,0
2023-08-22,2.098802889E9,2.2591642343599997E9,5.616833242000002E7,5.1463887623E8,1.3282617327000003E8,1.47137848526E9,1.228227899372701E9,2.2591642343599997E9,5.616833242000002E7,2.098802889E9,1.353048902955714E9,8.024701818319987E8,1.7433191393227887E9,1.402694961432558E9,-1.6036134535999966E8,1.96597671573E9,2023-08-22T00:00:00.000Z,1,8,22,0,0,0,0,0,0
2023-08-23,1.3724467143299997E9,2.098802889E9,2.2591642343599997E9,5.616833242000002E7,1.3893729236299996E9,1.9101379458966665E9,4.7250696888953143E8,2.2591642343599997E9,1.3724467143299997E9,2.098802889E9,1.3506308730557141E9,8.023679817582529E8,1.557882926826394E9,1.3951328996569185E9,-7.263561746700003E8,-1.6926209299999952E7,2023-08-23T00:00:00.000Z,2,8,23,0,0,0,0,0,0
2023-08-24,1.2885833051699998E9,1.3724467143299997E9,2.098802889E9,2.2591642343599997E9,1.59173612031E9,1.5866109695E9,4.455487511482925E8,2.098802889E9,1.2885833051699998E9,1.3724467143299997E9,1.3073233280357144E9,7.953359484249657E8,1.423233115998197E9,1.368495501035189E9,-8.386340915999985E7,-3.031528151400001E8,2023-08-24T00:00:00.000Z,3,8,24,0,0,0,0,0,0
2023-08-25,1.5964924611299999E9,1.2885833051699998E9,1.3724467143299997E9,2.098802889E9,1.5614589447399998E9,1.4191741602099998E9,1.5918417864175323E8,1.5964924611299999E9,1.2885833051699998E9,1.3724467143299997E9,1.3123281160914285E9,7.973094511830286E8,1.5098627885640984E9,1.4254947410588918E9,3.0790915596000004E8,3.5033516390000105E7,2023-08-25T00:00:00.000Z,4,8,25,0,0,1,0,0,0
2023-08-26,1.1562775922999999E8,1.5964924611299999E9,1.2885833051699998E9,1.3724467143299997E9,5.1463887623E8,1.0002345085099998E9,7.814082401247104E8,1.5964924611299999E9,1.1562775922999999E8,1.2885833051699998E9,1.2553265279485714E9,8.743810686270797E8,8.127452738970492E8,1.0980279956016688E9,-1.4808647018999999E9,-3.99011117E8,2023-08-26T00:00:00.000Z,5,8,26,1,0,0,0,0,0
2023-08-27,2.7180285420000006E7,1.1562775922999999E8,1.5964924611299999E9,1.2885833051699998E9,5.616833242000002E7,5.7976683526E8,8.816200925746888E8,1.5964924611299999E9,2.7180285420000006E7,1.1562775922999999E8,1.2511853783771427E9,8.810501584601473E8,4.199627796585246E8,8.303160680562516E8,-8.844747380999999E7,-2.898804700000001E7,2023-08-27T00:00:00.000Z,6,8,27,1,0,0,0,0,0
2023-08-28,2.101641573209999E9,2.7180285420000006E7,1.1562775922999999E8,1.5964924611299999E9,2.2591642343599997E9,7.481498726199998E8,1.172992146853657E9,2.101641573209999E9,2.7180285420000006E7,1.1562775922999999E8,1.2286821410699997E9,8.525653333451797E8,1.2608021764342618E9,1.1481474443446884E9,2.074461287789999E9,-1.5752266115000057E8,2023-08-28T00:00:00.000Z,0,8,28,0,1,0,0,0,0
2023-08-29,1.50778831003E9,2.101641573209999E9,2.7180285420000006E7,1.1562775922999999E8,2.098802889E9,1.212203389553333E9,1.068351647419862E9,2.101641573209999E9,2.7180285420000006E7,1.50778831003E9,1.1442514869314284E9,7.780420164101315E8,1.384295243232131E9,1.2380576607660162E9,-5.938532631799991E8,-5.9101457897E8,2023-08-29T00:00:00.000Z,1,8,29,0,0,0,0,0,0
2023-08-30,2.1169919805099998E9,1.50778831003E9,2.101641573209999E9,2.7180285420000006E7,1.3724467143299997E9,1.9088072879166663E9,3.4737742330211264E8,2.1169919805099998E9,1.50778831003E9,2.101641573209999E9,1.250615096385714E9,8.60915671434031E8,1.7506436118710654E9,1.457791240702012E9,6.092036704799998E8,7.445452661800001E8,2023-08-30T00:00:00.000Z,2,8,30,0,0,0,0,0,0
2023-08-31,0.0,2.1169919805099998E9,1.50778831003E9,2.101641573209999E9,1.2885833051699998E9,1.2082600968466666E9,1.0898172435117333E9,2.1169919805099998E9,0.0,1.50778831003E9,1.0665317670757141E9,9.808537598647445E8,8.753218059355327E8,1.093343430526509E9,-2.1169919805099998E9,-1.2885833051699998E9,2023-08-31T00:00:00.000Z,3,8,31,0,0,0,0,0,0
2023-09-01,1.2407896739799995E9,0.0,2.1169919805099998E9,1.50778831003E9,1.5964924611299999E9,1.1192605514966664E9,1.0637155433171923E9,2.1169919805099998E9,0.0,1.2407896739799995E9,1.0157170831971427E9,9.577645105171767E8,1.058055739957766E9,1.1302049913898816E9,1.2407896739799995E9,-3.5570278715000033E8,2023-09-01T00:00:00.000Z,4,9,1,0,0,1,0,0,0
2023-09-02,5.636898972900002E8,1.2407896739799995E9,0.0,2.1169919805099998E9,1.1562775922999999E8,6.014931904233333E8,6.212580546702349E8,1.2407896739799995E9,0.0,5.636898972900002E8,1.079725960062857E9,9.008667101827989E8,8.108728186238831E8,9.885762178649113E8,-6.770997766899993E8,4.480621380600002E8,2023-09-02T00:00:00.000Z,5,9,2,1,0,0,0,0,0
2023-09-03,1.9883484009999998E7,5.636898972900002E8,1.2407896739799995E9,0.0,2.7180285420000006E7,6.081210184266666E8,6.116645931970099E8,1.2407896739799995E9,1.9883484009999998E7,5.636898972900002E8,1.0786835598614285E9,9.022907003605397E8,4.1537815131694156E8,7.464030344011836E8,-5.438064132800002E8,-7296801.410000008,2023-09-03T00:00:00.000Z,6,9,3,1,0,0,0,1,0
2023-09-04,1.8347940497599998E9,1.9883484009999998E7,5.636898972900002E8,1.2407896739799995E9,2.101641573209999E9,8.0612247702E8,9.31426463658648E8,1.8347940497599998E9,1.9883484009999998E7,5.636898972900002E8,1.040562485082857E9,8.563350696628987E8,1.1250861005384707E9,1.0185007882408876E9,1.8149105657499998E9,-2.6684752344999933E8,2023-09-04T00:00:00.000Z,0,9,4,0,1,0,1,0,0
2023-09-05,1.3260507513499997E9,1.8347940497599998E9,1.9883484009999998E7,5.636898972900002E8,1.50778831003E9,1.0602427617066665E9,9.361973648416338E8,1.8347940497599998E9,1.9883484009999998E7,1.3260507513499997E9,1.0145999766999998E9,8.424511583266356E8,1.2255684259442353E9,1.0953882790181656E9,-5.087432984100001E8,-1.817375586800003E8,2023-09-05T00:00:00.000Z,1,9,5,0,0,0,0,0,1
2023-09-06,1.0426863956999998E9,1.3260507513499997E9,1.8347940497599998E9,1.9883484009999998E7,2.1169919805099998E9,1.401177065603333E9,4.013621883350196E8,1.8347940497599998E9,1.0426863956999998E9,1.3260507513499997E9,8.611277502985713E8,6.926986323944776E8,1.1341274108221176E9,1.0822128081886241E9,-2.8336435564999986E8,-1.07430558481E9,2023-09-06T00:00:00.000Z,2,9,6,0,0,0,0,0,0
2023-09-07,7.8852305506E8,1.0426863956999998E9,1.3260507513499997E9,1.8347940497599998E9,0.0,1.0524200673699998E9,2.68896010276916E8,1.3260507513499997E9,7.8852305506E8,1.0426863956999998E9,9.737739010214283E8,5.850775909305745E8,9.613252329410588E8,1.008790369906468E9,-2.5416334063999987E8,7.8852305506E8,2023-09-07T00:00:00.000Z,3,9,7,0,0,0,0,0,0
2023-09-08,1.1760863816399999E9,7.8852305506E8,1.0426863956999998E9,1.3260507513499997E9,1.2407896739799995E9,1.0024319441333332E9,1.9689248000022557E8,1.1760863816399999E9,7.8852305506E8,1.0426863956999998E9,9.645305735442857E8,5.806504352218837E8,1.0687058072905293E9,1.050614372839851E9,3.875633265799999E8,-6.4703292339999676E7,2023-09-08T00:00:00.000Z,4,9,8,0,0,1,0,0,0
2023-09-09,1.2958235220000002E8,1.1760863816399999E9,7.8852305506E8,1.0426863956999998E9,5.636898972900002E8,6.980639296333333E8,5.290839356267198E8,1.1760863816399999E9,1.2958235220000002E8,7.8852305506E8,9.025152099599998E8,6.496760109062995E8,5.991440797452646E8,8.203563676798882E8,-1.0465040294399998E9,-4.3410754509000015E8,2023-09-09T00:00:00.000Z,5,9,9,1,0,0,0,0,0
2023-09-10,2.0150452380000003E7,1.2958235220000002E8,1.1760863816399999E9,7.8852305506E8,1.9883484009999998E7,4.4193972873999995E8,6.38139730895798E8,1.1760863816399999E9,2.0150452380000003E7,1.2958235220000002E8,9.025533482985712E8,6.496155666323916E8,3.096472660626323E8,6.203048888549162E8,-1.0943189982000002E8,266968.37000000477,2023-09-10T00:00:00.000Z,6,9,10,1,0,0,0,0,0
2023-11-29,2.2360526523300004E9,2.26669257106E9,1.6326604024800005E9,3.038874795E7,1.3413970874999995E9,2.045135208623334E9,3.5754202610627055E8,2.26669257106E9,1.6326604024800005E9,2.2360526523300004E9,1.3834527390328577E9,9.257213154743181E8,1.951903233661232E9,1.6279297250585809E9,-3.0639918729999542E7,8.946555648300009E8,2023-11-29T00:00:00.000Z,2,11,29,0,0,0,0,0,0
2023-11-30,2.6448147104800005E9,2.2360526523300004E9,2.26669257106E9,1.6326604024800005E9,1.3271295272000022E9,2.3825199779566674E9,2.2766992815709248E8,2.6448147104800005E9,2.2360526523300004E9,2.26669257106E9,1.5716934795014286E9,1.0393571256436819E9,2.2983589720706162E9,1.882150971413936E9,4.087620581500001E8,1.3176851832799983E9,2023-11-30T00:00:00.000Z,3,11,30,0,0,0,0,0,0
2023-12-01,1.4286205637600012E9,2.6448147104800005E9,2.2360526523300004E9,2.26669257106E9,1.9824623190599997E9,2.1031626421900008E9,6.188916437675096E8,2.6448147104800005E9,1.4286205637600012E9,2.2360526523300004E9,1.492573228744286E9,1.023840655641388E9,1.8634897679153087E9,1.7687683695004523E9,-1.2161941467199993E9,-5.538417552999985E8,2023-12-01T00:00:00.000Z,4,12,1,0,0,1,0,0,0
2023-12-02,5.6448240019E8,1.4286205637600012E9,2.6448147104800005E9,2.2360526523300004E9,2.0878295315E8,1.5459725581433342E9,1.0451192507309589E9,2.6448147104800005E9,5.6448240019E8,1.4286205637600012E9,1.5433874354642863E9,9.560908828810133E8,1.2139860840526543E9,1.4676968771728392E9,-8.641381635700011E8,3.556994470400001E8,2023-12-02T00:00:00.000Z,5,12,2,1,0,0,0,0,0
2023-12-03,2.448074343E7,5.6448240019E8,1.4286205637600012E9,2.6448147104800005E9,3.038874795E7,6.725279024600008E8,7.082778633274359E8,1.4286205637600012E9,2.448074343E7,5.6448240019E8,1.5425434348185716E9,9.576504392083895E8,6.192334137413272E8,1.1068928437371294E9,-5.400016567600001E8,-5908004.52,2023-12-03T00:00:00.000Z,6,12,3,1,0,0,0,0,0
2023-12-04,2.0503197661100016E9,2.448074343E7,5.6448240019E8,1.4286205637600012E9,1.6326604024800005E9,8.797609699100008E8,1.0490740530805179E9,2.0503197661100016E9,2.448074343E7,5.6448240019E8,1.6022090581942863E9,9.77016036269427E8,1.3347765899256644E9,1.3427495743303475E9,2.0258390226800015E9,4.1765936363000107E8,2023-12-04T00:00:00.000Z,0,12,4,0,1,0,0,0,0
2023-12-05,1.1063862567299995E9,2.0503197661100016E9,2.448074343E7,5.6448240019E8,2.26669257106E9,1.0603955887566675E9,1.0137022702000536E9,2.0503197661100016E9,2.448074343E7,1.1063862567299995E9,1.4364510132900004E9,9.433392652517109E8,1.220581423327832E9,1.2836587449302607E9,-9.43933509380002E8,-1.1603063143300004E9,2023-12-05T00:00:00.000Z,1,12,5,0,0,0,0,0,0
2023-12-06,1.3219078055399997E9,1.1063862567299995E9,2.0503197661100016E9,2.448074343E7,2.2360526523300004E9,1.4928712761266673E9,4.946453262074652E8,2.0503197661100016E9,1.1063862567299995E9,1.3219078055399997E9,1.3058588923200002E9,8.749962920934701E8,1.2712446144339159E9,1.2932210100826955E9,2.1552154881000018E8,-9.141448467900007E8,2023-12-06T00:00:00.000Z,2,12,6,0,0,0,0,0,0
2023-12-07,1.4128517431700003E9,1.3219078055399997E9,1.1063862567299995E9,2.0503197661100016E9,2.6448147104800005E9,1.2803819351466668E9,1.573962262211831E8,1.4128517431700003E9,1.1063862567299995E9,1.3219078055399997E9,1.129864182704286E9,6.577153499708141E8,1.342048178801958E9,1.3231286933545218E9,9.094393763000059E7,-1.2319629673100002E9,2023-12-07T00:00:00.000Z,3,12,7,0,0,0,0,0,0
2023-12-08,1.5237424241700003E9,1.4128517431700003E9,1.3219078055399997E9,1.1063862567299995E9,1.4286205637600012E9,1.4195006576266673E9,1.0108144917326935E8,1.5237424241700003E9,1.3219078055399997E9,1.4128517431700003E9,1.1434530199057145E9,6.658489553352911E8,1.432895301485979E9,1.3732821260583913E9,1.10890681E8,9.512186040999913E7,2023-12-08T00:00:00.000Z,4,12,8,0,0,1,0,0,0
2023-12-09,1.2464823397000001E8,1.5237424241700003E9,1.4128517431700003E9,1.3219078055399997E9,5.6448240019E8,1.0204141337700005E9,7.777349138469614E8,1.5237424241700003E9,1.2464823397000001E8,1.4128517431700003E9,1.0806195675885718E9,7.455701288463161E8,7.787717677279896E8,1.0611236530362934E9,-1.3990941902000003E9,-4.3983416622E8,2023-12-09T00:00:00.000Z,5,12,9,1,0,0,0,0,0
2023-12-10,1.644109339E7,1.2464823397000001E8,1.5237424241700003E9,1.4128517431700003E9,2.448074343E7,5.549439171766671E8,8.407467553803062E8,1.5237424241700003E9,1.644109339E7,1.2464823397000001E8,1.079471046154286E9,7.47471992508708E8,3.9760643055899477E8,7.9995301312472E8,-1.0820714058000001E8,-8039650.039999999,2023-12-10T00:00:00.000Z,6,12,10,1,0,0,0,0,0
2023-12-11,1.9420894509699996E9,1.644109339E7,1.2464823397000001E8,1.5237424241700003E9,2.0503197661100016E9,6.943929261100003E8,1.0818905489599757E9,1.9420894509699996E9,1.644109339E7,1.2464823397000001E8,1.0640095725628569E9,7.248190754293393E8,1.1698479407644973E9,1.0854871225860398E9,1.9256483575799994E9,-1.0823031514000201E8,2023-12-11T00:00:00.000Z,0,12,11,0,1,0,0,0,0
2023-12-12,1.5797173480999997E9,1.9420894509699996E9,1.644109339E7,1.2464823397000001E8,1.1063862567299995E9,1.1794159641533334E9,1.0233334245273389E9,1.9420894509699996E9,1.644109339E7,1.5797173480999997E9,1.1316282999014285E9,7.510358217175468E8,1.3747826444322486E9,1.2090446789645298E9,-3.623721028699999E8,4.733310913700001E8,2023-12-12T00:00:00.000Z,1,12,12,0,0,0,0,0,0
2023-12-13,1.01079998861E9,1.5797173480999997E9,1.9420894509699996E9,1.644109339E7,1.3219078055399997E9,1.5108689292266667E9,4.694465829694711E8,1.9420894509699996E9,1.01079998861E9,1.5797173480999997E9,1.0871843260542858E9,7.470938312200041E8,1.1927913165211244E9,1.1594835063758972E9,-5.689173594899997E8,-3.111078169299997E8,2023-12-13T00:00:00.000Z,2,12,13,0,0,0,0,0,0
2023-12-14,1.9979542309100006E9,1.01079998861E9,1.5797173480999997E9,1.9420894509699996E9,1.4128517431700003E9,1.5294905225400002E9,4.9549008570010525E8,1.9979542309100006E9,1.01079998861E9,1.5797173480999997E9,1.1707703957314286E9,8.188845351649063E8,1.5953727737155623E9,1.369101187509423E9,9.871542423000005E8,5.851024877400002E8,2023-12-14T00:00:00.000Z,3,12,14,0,0,0,0,0,0
2023-12-15,1.1899716382300003E9,1.9979542309100006E9,1.01079998861E9,1.5797173480999997E9,1.5237424241700003E9,1.3995752859166672E9,5.2589793816423106E8,1.9979542309100006E9,1.01079998861E9,1.1899716382300003E9,1.123088854882857E9,8.044973607873696E8,1.3926722059727812E9,1.3243188001895673E9,-8.079825926800003E8,-3.3377078594000006E8,2023-12-15T00:00:00.000Z,4,12,15,0,0,1,0,0,0
2023-12-16,5.749094829300001E8,1.1899716382300003E9,1.9979542309100006E9,1.01079998861E9,1.2464823397000001E8,1.2542784506900008E9,7.136985451049628E8,1.9979542309100006E9,5.749094829300001E8,1.1899716382300003E9,1.1874118904485714E9,7.254826900184133E8,9.837908444513906E8,1.1369664708746755E9,-6.150621553000002E8,4.5026124896000004E8,2023-12-16T00:00:00.000Z,5,12,16,1,0,0,0,0,0
2023-12-17,5.5417813500000015E7,5.749094829300001E8,1.1899716382300003E9,1.9979542309100006E9,1.644109339E7,6.067663115533338E8,5.679473905652031E8,1.1899716382300003E9,5.5417813500000015E7,5.749094829300001E8,1.1929799933214288E9,7.150724622248156E8,5.196043289756953E8,8.665793065310066E8,-5.1949166943000007E8,3.8976720110000014E7,2023-12-17T00:00:00.000Z,6,12,17,1,0,0,0,0,0
2023-12-18,1.7024453625299983E9,5.5417813500000015E7,5.749094829300001E8,1.1899716382300003E9,1.9420894509699996E9,7.775908863199997E8,8.420123219264953E8,1.7024453625299983E9,5.5417813500000015E7,5.749094829300001E8,1.1587451235442855E9,6.780065825783262E8,1.1110248457528467E9,1.0755458205307546E9,1.6470275490299983E9,-2.3964408844000125E8,2023-12-18T00:00:00.000Z,0,12,18,0,1,0,0,0,0
2023-12-19,1.5500582274999998E9,1.7024453625299983E9,5.5417813500000015E7,5.749094829300001E8,1.5797173480999997E9,1.102640467843333E9,9.101164351653503E8,1.7024453625299983E9,5.5417813500000015E7,1.5500582274999998E9,1.1545081063157141E9,6.750234837140046E8,1.3305415366264234E9,1.1941739222730658E9,-1.5238713502999854E8,-2.9659120599999905E7,2023-12-19T00:00:00.000Z,1,12,19,0,0,0,0,0,0
2023-12-20,1.11500281506E9,1.5500582274999998E9,1.7024453625299983E9,5.5417813500000015E7,1.01079998861E9,1.455835468363333E9,3.0484526058150387E8,1.7024453625299983E9,1.11500281506E9,1.5500582274999998E9,1.1693942243799999E9,6.724702832043782E8,1.2227721758432117E9,1.1743811454697995E9,-4.350554124399998E8,1.0420282644999993E8,2023-12-20T00:00:00.000Z,2,12,20,0,0,0,0,0,0
2023-12-21,1.18154052979E9,1.11500281506E9,1.5500582274999998E9,1.7024453625299983E9,1.9979542309100006E9,1.2822005241166668E9,2.3434510623590696E8,1.5500582274999998E9,1.11500281506E9,1.18154052979E9,1.0527636956485711E9,5.674085502596825E8,1.2021563528166058E9,1.1761709915498495E9,6.653771473000002E7,-8.164137011200006E8,2023-12-21T00:00:00.000Z,3,12,21,0,0,0,0,0,0
2023-12-22,1.8796346867900002E9,1.18154052979E9,1.11500281506E9,1.5500582274999998E9,1.1899716382300003E9,1.3920593438800004E9,4.235612153287009E8,1.8796346867900002E9,1.11500281506E9,1.18154052979E9,1.1512869882999997E9,6.491862238688264E8,1.540895519803303E9,1.3520369153598871E9,6.980941570000002E8,6.8966304856E8,2023-12-22T00:00:00.000Z,4,12,22,0,0,1,0,0,0
2023-12-23,2.1945955744E8,1.8796346867900002E9,1.18154052979E9,1.11500281506E9,5.749094829300001E8,1.0935449246733336E9,8.33578301611768E8,1.8796346867900002E9,2.1945955744E8,1.18154052979E9,1.100508427515714E9,7.125890138695815E8,8.801775386216515E8,1.0688925758799154E9,-1.6601751293500001E9,-3.5544992549000007E8,2023-12-23T00:00:00.000Z,5,12,23,1,0,0,0,0,0
2023-12-24,3.210107717E7,2.1945955744E8,1.8796346867900002E9,1.18154052979E9,5.5417813500000015E7,7.10398440466667E8,1.0169124101020119E9,1.8796346867900002E9,3.210107717E7,2.1945955744E8,1.0971774651828568E9,7.183198943511986E8,4.5613930789582574E8,8.096947012024366E8,-1.8735848026999998E8,-2.3316736330000013E7,2023-12-24T00:00:00.000Z,6,12,24,1,0,0,0,1,0
2023-12-25,1.0453061875E8,3.210107717E7,2.1945955744E8,1.8796346867900002E9,1.7024453625299983E9,1.1869708445333366E8,9.447918604204646E7,2.1945955744E8,3.210107717E7,1.0453061875E8,8.689039303571428E8,7.472324170994346E8,2.803349633229129E8,6.334036805893275E8,7.242954158E7,-1.5979147437799983E9,2023-12-25T00:00:00.000Z,0,12,25,0,1,0,1,0,0
